externalId,section,description,shortDescription,nibrsUCRCodes,source,validFromTime,validToTime,severity,code,summaryCode,cjisCode,hierarchyNumber,UCR,offenseCategories,chargeType,stateOffenseCode,NCICOffenseCodes
CHG00001264,18-11-202,INCITING DESTRUCTION OF LIFE OR PROPERTY,INCITING DESTRUCTION OF LIFE OR PROPERTY,90C,,2001-01-01T07:00:00Z,2002-01-01T07:00:00Z,MISDEMEANOR,Society,,5311,,5311,GENERAL,BOTH,,
CHG00001265,18-15-104,ENGAGING IN CRIMINAL USURY,ENGAGING IN CRIMINAL USURY,270,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2703,,2704,SVU,BOTH,,
CHG00001266,18-18-406(5)(C),MARIJUANA - TRANSFERRING LESS THAN 2OZ WITHOUT CONSIDERATION,MARIJUANA - TRANSFERRING LESS THAN 2OZ WITHOUT CONSIDERATION,35A,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,3560,,3560,DTF,BOTH,,
CHG00001267,42-4-1502,IMPROPER RIDING ON MOTORCYCLE,IMPROPER RIDING ON MOTORCYCLE,NOT_APPLICABLE,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00001268,18-5-113,CRIMINAL IMPERSONATION - MIS,CRIMINAL IMPERSONATION - MIS,26C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2604,,2604,GENERAL,BOTH,,
CHG00001269,18-4-502,TRESPASS FIRST DEGREE-UNOCCUPIED,TRESPASS FIRST DEGREE-UNOCCUPIED,90J,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,5707,,5707,GENERAL,BOTH,,
CHG00001270,18-12-106(2)(A),WEAPONS-PROHIBITED USE-AIMS SWINGS THROWS STAR OR NUNCHAKU,WEAPONS-PROHIBITED USE-AIMS SWINGS THROWS STAR OR NUNCHAKU,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Person,,1315,,1315,MCU,BOTH,,
CHG00001271,18-5-205(3)(E),FRAUD BY CHECK $5000 OR MORE,FRAUD BY CHECK $5000 OR MORE,90A,,2001-01-01T07:00:00Z,2099-12-31T07:00:00Z,FELONY,Society,,2606,,2606,SVU,BOTH,,
CHG00001272,18-18-403.5,UNLAWFUL POSSESSION OF HEROIN/FENTANYL - MIS,UNLAWFUL POSSESSION OF HEROIN/FENTANYL - MIS,35A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,3512,,3512,DTF,BOTH,,
CHG00001273,18-4-205,POSSESSION OF BURGLARY TOOLS - MIS,POSSESSION OF BURGLARY TOOLS - MIS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,2206,,2206,GENERAL,BOTH,,
CHG00001274,33-14.5-108,OFF-HIGHWAY VEHICLE OPERATION PROHIBITED,OFF-HIGHWAY VEHICLE OPERATION PROHIBITED,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00001275,18-4-203(5)(c),BURGLARY-SECOND DEGREE - MIS,BURGLARY-SECOND DEGREE - MIS,220,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2299,,2299,GENERAL,BOTH,,
CHG00001276,18-4-412,THEFT OF MEDICAL RECORDS OR INFORMATION - MIS,THEFT OF MEDICAL RECORDS OR INFORMATION - MIS,23H,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2399,,2399,GENERAL,BOTH,,
CHG00001277,12-56-103(1),PAWNBROKER-FALSE INFO BY SELLER-ID - FEL,PAWNBROKER-FALSE INFO BY SELLER-ID - FEL,90Z,,2001-01-01T07:00:00Z,2018-01-01T07:00:00Z,FELONY,Society,,7399,,7399,GENERAL,BOTH,,
CHG00001278,16-19-103,WARRANT - FUGITIVE FROM JUSTICE OUT OF STATE - MIS,WARRANT - FUGITIVE FROM JUSTICE OUT OF STATE - MIS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4902,,4902,,BOTH,,
CHG00001279,16-4-108,VIOLATION OF BOND CONDITIONS - FEL,VIOLATION OF BOND CONDITIONS - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5001,,5001,GENERAL,BOTH,,
CHG00001280,17-2-103,PAROLE VIOLATION - FEL,PAROLE VIOLATION - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5011,,5011,GENERAL,BOTH,,
CHG00001281,17-27-104(6),COMMUNITY CORRECTIONS VIOLATION - FEL,COMMUNITY CORRECTIONS VIOLATION - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5012,,5012,GENERAL,BOTH,,
CHG00001282,18-1-1001(4),VIOLATION OF A PROTECTION ORDER - FEL,VIOLATION OF A PROTECTION ORDER - FEL,90Z,,2001-01-01T07:00:00Z,2018-01-04T07:00:00Z,FELONY,Society,,5016,,5016,SVU,BOTH,,
CHG00001283,18-18-404,UNLAWFUL USE OF A CONTROLLED SUBSTANCE - MIS,UNLAWFUL USE OF A CONTROLLED SUBSTANCE - MIS,35A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,3599,,3599,GENERAL,BOTH,,
CHG00001284,18-18-405(2)(A),DIST/MANUF/DISPENSE/SALE - LEVEL 1 DRUG SELECT - MIS,DIST/MANUF/DISPENSE/SALE - LEVEL 1 DRUG SELECT - MIS,35A,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,3599,,3599,DTF,BOTH,,
CHG00001285,18-18-405(2)(D),DIST/MANUF/DISPENSE/SALE - LEVEL 4 DRUG SELECT - MIS,DIST/MANUF/DISPENSE/SALE - LEVEL 4 DRUG SELECT - MIS,35A,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,3599,,3599,DTF,BOTH,,
CHG00001286,18-18-428(1),DRUG PARAPHERNALIA POSSESSION - FEL,DRUG PARAPHERNALIA POSSESSION - FEL,35B,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,3550,,3550,REGULATORY_ENF,BOTH,,
CHG00001287,18-2-101(7),CRIMINAL ATTEMPT:  OTHER FEL,CRIMINAL ATTEMPT:  OTHER FEL,90Z,,2001-01-01T07:00:00Z,2023-01-01T07:00:00Z,FELONY,Society,,7399,,7399,,BOTH,,
CHG00001288,18-2-201,CONSPIRACY TO COMMIT A CRIME - FEL,CONSPIRACY TO COMMIT A CRIME - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7399,,7399,,BOTH,,
CHG00001289,18-3-203(1)(H),ASSAULT-SECOND DEGREE-INTENT TO HARM WITH BODILY FLUIDS - MIS,ASSAULT-SECOND DEGREE-INTENT TO HARM WITH BODILY FLUIDS - MIS,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Person,,1311,,1311,MCU,BOTH,,
CHG00001290,18-3-204,ASSAULT-THIRD DEGREE - FEL,ASSAULT-THIRD DEGREE - FEL,13B,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1313,,1313,GENERAL,BOTH,,
CHG00001291,18-3-303,FALSE IMPRISONMENT - FEL,FALSE IMPRISONMENT - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7099,,7099,GENERAL,BOTH,,
CHG00001292,18-3-405.6,INVASION OF PRIVACY FOR SEXUAL GRATIFICATION - FEL,INVASION OF PRIVACY FOR SEXUAL GRATIFICATION - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,3699,,3699,GENERAL,BOTH,,
CHG00001293,18-3-602,STALKING - MIS,STALKING - MIS,13C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Person,,1316,,1316,SVU,BOTH,,
CHG00001294,18-4-105,ARSON-FOURTH DEGREE - FEL,ARSON-FOURTH DEGREE - FEL,200,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2099,,2099,GENERAL,BOTH,,
CHG00001295,18-4-203(1),BURGLARY-SECOND DEGREE - MIS,BURGLARY-SECOND DEGREE - MIS,220,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2299,,2299,GENERAL,BOTH,,
CHG00001296,18-4-401(5),THEFT FROM PERSON WITHOUT FORCE - MIS,THEFT FROM PERSON WITHOUT FORCE - MIS,23H,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2399,,2399,GENERAL,BOTH,,
CHG00001297,18-4-503(1)(B),TRESPASS 2ND DEGREE-COMMON AREA HOTEL/CONDO/APT - FEL,TRESPASS 2ND DEGREE-COMMON AREA HOTEL/CONDO/APT - FEL,90J,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5707,,5707,GENERAL,BOTH,,
CHG00001298,18-4-504(1),TRESPASS 3RD DEGREE-PREMISE - FEL,TRESPASS 3RD DEGREE-PREMISE - FEL,90J,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5707,,5707,GENERAL,BOTH,,
CHG00001299,18-4-506,TAMPERING SECOND DEGREE - FEL,TAMPERING SECOND DEGREE - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7199,,7199,GENERAL,BOTH,,
CHG00001300,18-5-205(5),FRAUD BY CHECK OPENING ACCOUNT UNDER FALSE NAME - FEL,FRAUD BY CHECK OPENING ACCOUNT UNDER FALSE NAME - FEL,26F,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2610,,2610,SVU,BOTH,,
CHG00001301,18-5-902(1)(B),IDENTITY THEFT-POSSESSES PERSONAL IDENTIFYING INFO - MIS,IDENTITY THEFT-POSSESSES PERSONAL IDENTIFYING INFO - MIS,26F,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2610,,2610,GENERAL,BOTH,,
CHG00001302,18-6-803.5(1)(A),CRIMINAL VIOLATION OF A PROTECTION ORDER - FEL,CRIMINAL VIOLATION OF A PROTECTION ORDER - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5005,,5005,SVU,BOTH,,
CHG00001303,18-6-803.5(2)(A),CRIMINAL VIOLATION OF A PROTECTION ORDER - FEL,CRIMINAL VIOLATION OF A PROTECTION ORDER - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5005,,5005,SVU,BOTH,,
CHG00001304,18-6-803.5(2)(A.5),CRIMINAL VIOLATION OF A PROTECTION ORDER PREVIOUS VIOLATION - FEL,CRIMINAL VIOLATION OF A PROTECTION ORDER PREVIOUS VIOLATION - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5005,,5005,SVU,BOTH,,
CHG00001305,18-8-102(1),OBSTRUCTING GOVERNMENT OPERATIONS - FEL,OBSTRUCTING GOVERNMENT OPERATIONS - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5099,,5099,GENERAL,BOTH,,
CHG00001306,18-8-103(1)(B),RESISTING ARREST-CREATING RISK OF BODILY INJURY TO OFFICER - FEL,RESISTING ARREST-CREATING RISK OF BODILY INJURY TO OFFICER - FEL,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,4801,,4801,GENERAL,BOTH,,
CHG00001307,18-8-104(1)(A),OBSTRUCTING PEACE OFFICER/FIREFIGHTER - FEL,OBSTRUCTING PEACE OFFICER/FIREFIGHTER - FEL,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,4899,,4899,GENERAL,BOTH,,
CHG00001308,18-8-105(1),ACCESSORY TO CRIME - FEL,ACCESSORY TO CRIME - FEL,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7399,,7399,,BOTH,,
CHG00001309,18-8-111(1)(D),FALSE REPORTING TO AUTHORITIES-FALSE IDENTIFYING INFO - FEL,FALSE REPORTING TO AUTHORITIES-FALSE IDENTIFYING INFO - FEL,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,4803,,4803,GENERAL,BOTH,,
CHG00001310,18-8-208,ESCAPE FROM CUSTODY - MIS,ESCAPE FROM CUSTODY - MIS,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4901,,4901,GENERAL,BOTH,,
CHG00001311,18-9-111(1)(E),HARASSMENT-BY PHONE OR COMPUTER - FEL,HARASSMENT-BY PHONE OR COMPUTER - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5309,,5309,GENERAL,BOTH,,
CHG00001312,18-9-115.5,VIOLATION OF RESTRAINING ORDER-PUBLIC CONVEYANCE - FEL,VIOLATION OF RESTRAINING ORDER-PUBLIC CONVEYANCE - FEL,90C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5399,,5399,GENERAL,BOTH,,
CHG00001313,2-6-10(A),FTA-CONTEMPT OF COURT - FAILURE TO APPEAR - FEL,FTA-CONTEMPT OF COURT - FAILURE TO APPEAR - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,5015,,5015,,BOTH,,
CHG00001314,25-1-516,PUBLIC HEALTH UNLAWFUL ACTS - FEL,PUBLIC HEALTH UNLAWFUL ACTS - FEL,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7399,,7399,GENERAL,BOTH,,
CHG00001315,OUTSIDE MUNI WARRANT,OUTSIDE MUNI WARRANT - OTHER JURISDICTION - MIS,OUTSIDE MUNI WARRANT - OTHER JURISDICTION - MIS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4902,,4902,,BOTH,,
CHG00001316,OUTSIDE WARRANT,OUTSIDE WARRANT - OTHER IN-STATE JURISDICTION - MIS,OUTSIDE WARRANT - OTHER IN-STATE JURISDICTION - MIS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4902,,4902,,BOTH,,
CHG00001317,18-5-211,INSURANCE FRAUD - FEL,INSURANCE FRAUD - FEL,90A,,2001-01-01T07:00:00Z,2999-12-31T07:00:00Z,FELONY,Society,,2606,,2606,GENERAL,BOTH,,
CHG00001318,18-5-211,INSURANCE FRAUD - MIS,INSURANCE FRAUD - MIS,90A,,2001-01-01T07:00:00Z,2999-12-31T07:00:00Z,MISDEMEANOR,Society,,2606,,2606,GENERAL,BOTH,,
CHG00001319,42-3-126,NOTICE - PRIMARY BODY COLOR,NOTICE - PRIMARY BODY COLOR,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00001320,42-4-201(2),DRIVER ALLOWED PASSENGER TO RIDE IN UNSAFE MANNER,DRIVER ALLOWED PASSENGER TO RIDE IN UNSAFE MANNER,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00001321,18-8-111.5,FALSE REPORTING OF IDENTIFYING INFORMATION TO LAW ENFORCEMENT AUTHORITIES - MIS,FALSE REPORTING OF IDENTIFYING INFORMATION TO LAW ENFORCEMENT AUTHORITIES - MIS,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,4803,,4803,GENERAL,BOTH,,
CHG00001322,18-8-111.5,FALSE REPORTING OF IDENTIFYING INFORMATION TO LAW ENFORCEMENT AUTHORITIES - FEL,FALSE REPORTING OF IDENTIFYING INFORMATION TO LAW ENFORCEMENT AUTHORITIES - FEL,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,4803,,4803,GENERAL,BOTH,,
CHG00001323,7-5-25,Staying on Medians P,Staying on Medians P,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,ZZ,,5406,,5406,,BOTH,,
CHG00001324,10-5-3(B)(2),Failure to Comply wi,Failure to Comply wi,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00001325,10-8-2(12)(1),Open Burning Prohibi,Open Burning Prohibi,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00001326,10-8-2(12)(2),Mobile or portable f,Mobile or portable f,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,7399,,7399,,BOTH,,
CHG00001327,10-8-2(B)(29),Open Burning Prohibi,Open Burning Prohibi,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00001328,12-22-126(1)(B),FRAUD/DECEIT/False N,FRAUD/DECEIT/False N,26C,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Property,,2604,,2604,,BOTH,,
CHG00001329,12-47-901(1)(A.5),ALCOHOL-ATT PROVIDE,ALCOHOL-ATT PROVIDE,90G,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,4102,,4102,,BOTH,,
CHG00001330,16-22-106(3)(A)(1),REGISTRATION OF SEX,REGISTRATION OF SEX,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,3612,,3612,,BOTH,,
CHG00001331,18-13-105,Criminal Libel,Criminal Libel,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,7399,,7399,,BOTH,,
CHG00001332,18-13-122(2)(III),ALCOHOL-UAD THIRD OR,ALCOHOL-UAD THIRD OR,90G,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,4104,,4104,,BOTH,,
CHG00001333,18-18-203,Schedule I Substance,Schedule I Substance,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3543,,3543,,BOTH,,
CHG00001334,18-18-203(2)(A),Schedule I Substance,Schedule I Substance,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,3583,,3583,,BOTH,,
CHG00001335,18-18-203(A),Schedule I Substance,Schedule I Substance,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3505,,3505,,BOTH,,
CHG00001336,18-18-204(2),Schedule II Substanc,Schedule II Substanc,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3573,,3573,,BOTH,,
CHG00001337,18-18-204(2)(IV),Schedule II Substanc,Schedule II Substanc,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3533,,3533,,BOTH,,
CHG00001338,18-18-205,Schedule III Substan,Schedule III Substan,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,3583,,3583,,BOTH,,
CHG00001339,18-18-206,Schedule IV Substanc,Schedule IV Substanc,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3583,,3583,,BOTH,,
CHG00001340,18-18-406(4)(A)(I),MARIHUANA-POSSESSION,MARIHUANA-POSSESSION,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,3562,,3562,,BOTH,,
CHG00001341,18-18-406(4)(A)(II),MARIHUANA-POSSESSION,MARIHUANA-POSSESSION,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3562,,3562,,BOTH,,
CHG00001342,18-18-406(4)(B)(I),MARIHUANA-POSSESSION,MARIHUANA-POSSESSION,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,3562,,3562,,BOTH,,
CHG00001343,18-18-406(7)(A),MARIHUANA-SALE/DISTR,MARIHUANA-SALE/DISTR,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,3564,,3564,,BOTH,,
CHG00001344,18-18-406(7)(B),MARIHUANA-SALE/DISTR,MARIHUANA-SALE/DISTR,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,3564,,3564,,BOTH,,
CHG00001345,18-18-406(8)(A)(I),MARIHUANA-CULTIVATIO,MARIHUANA-CULTIVATIO,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,3563,,3563,,BOTH,,
CHG00001346,18-18-406(8)(B)(1),MARIHUANA-POSSESS W/,MARIHUANA-POSSESS W/,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3562,,3562,,BOTH,,
CHG00001347,18-18-412(1),ABUSE OF TOXIC VAPOR,ABUSE OF TOXIC VAPOR,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Society,,3599,,3599,,BOTH,,
CHG00001348,18-18-415(2)(A),CONTROLLED SUB-OBTAI,CONTROLLED SUB-OBTAI,26A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Property,,2699,,2699,,BOTH,,
CHG00001349,18-18-416(1),CONTROLLED SUBS: IND,CONTROLLED SUBS: IND,35A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3599,,3599,,BOTH,,
CHG00001350,18-18-422(1)(A),IMITATION CONTROLLED,IMITATION CONTROLLED,250,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,2589,,2589,,BOTH,,
CHG00001351,18-2-206(1),CRIMINAL CONSPIRACY:,CRIMINAL CONSPIRACY:,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,7399,,7399,,BOTH,,
CHG00001352,18-2-206(4),CRIMINAL CONSPIRACY:,CRIMINAL CONSPIRACY:,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,7399,,7399,,BOTH,,
CHG00001353,18-3-103(3)(B)(A),MURDER 2-HEAT OF PAS,MURDER 2-HEAT OF PAS,09A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,912,,912,,BOTH,,
CHG00001354,18-3-205,VEHICULAR ASSAULT-UN,VEHICULAR ASSAULT-UN,13B,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1313,,1313,,BOTH,,
CHG00001355,18-3-205(1)(A)(B),VEHICULAR ASSAULT,VEHICULAR ASSAULT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,ZZ,,5455,,5455,,BOTH,,
CHG00001356,18-3-301(2),FIRST DEG KIDNAPPING,FIRST DEG KIDNAPPING,100,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1099,,1099,,BOTH,,
CHG00001357,18-3-301(3),FIRST DEG KIDNAP:REL,FIRST DEG KIDNAP:REL,100,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1099,,1099,,BOTH,,
CHG00001358,18-3-302,SECOND DEGREE KIDNAP,SECOND DEGREE KIDNAP,100,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1099,,1099,,BOTH,,
CHG00001359,18-3-302(3),SECOND DEG KIDNAP:VI,SECOND DEG KIDNAP:VI,100,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1099,,1099,,BOTH,,
CHG00001360,18-3-404(1.7),Unlawful Sexual Phot,Unlawful Sexual Phot,370,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Society,,3799,,3799,,BOTH,,
CHG00001361,18-3-404(2)(C),Unlawfusexual Contac,Unlawfusexual Contac,11A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Person,,1199,,1199,,BOTH,,
CHG00001362,18-3-405,Unlawful Sexual Cont,Unlawful Sexual Cont,11A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1199,,1199,,BOTH,,
CHG00001363,18-3-405(2),SEX ASLT/CHILD-FORCE,SEX ASLT/CHILD-FORCE,11A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Person,,1103,,1103,,BOTH,,
CHG00001364,18-3-405.3(2),SEX ASLT/CHILD/POS T,SEX ASLT/CHILD/POS T,36B,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,1116,,1116,,BOTH,,
CHG00001365,18-3-412,HABITUAL SEX OFNDR A,HABITUAL SEX OFNDR A,90Z,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Society,,3699,,3699,,BOTH,,
CHG00001366,18-4-103,ARSON SECOND DEGREE,ARSON SECOND DEGREE,200,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Property,,2099,,2099,,BOTH,,
CHG00001367,18-4-401(4),THEFT SERIES $500-$2,THEFT SERIES $500-$2,23H,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Property,,2399,,2399,,BOTH,,
CHG00001368,18-4-402,THEFT RENT PROPERTY,THEFT RENT PROPERTY,26A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Property,,2699,,2699,,BOTH,,
CHG00001369,18-4-402(2),THEFT OF RENTAL PROP,THEFT OF RENTAL PROP,26A,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Property,,2699,,2699,,BOTH,,
CHG00001370,18-4-402(4),THEFT OF RENTAL PROP,THEFT OF RENTAL PROP,23H,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Property,,2399,,2399,,BOTH,,
CHG00001371,18-4-410,THEFT BY RECEIVING,THEFT BY RECEIVING,280,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Property,,2803,,2803,,BOTH,,
CHG00001372,18-4-410(2),THEFT BY RECEIVING-U,THEFT BY RECEIVING-U,280,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Property,,2803,,2803,,BOTH,,
CHG00001373,18-4-410(3),THEFT BY RECEIVING $,THEFT BY RECEIVING $,280,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Property,,2803,,2803,,BOTH,,
CHG00001374,18-4-410(4),THEFT BY RECEIVING $,THEFT BY RECEIVING $,280,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Property,,2803,,2803,,BOTH,,
CHG00001375,18-4-410(5),THEFT BY RECEIVING $,THEFT BY RECEIVING $,280,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,FELONY,Property,,2803,,2803,,BOTH,,
CHG00001376,18-4-410(6),THEFT BY RCV/$1000 O,THEFT BY RCV/$1000 O,280,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,,Property,,2803,,2803,,BOTH,,
CHG00001377,18-4-501(2),CRIMINAL MISCHIEF $5,CRIMINAL MISCHIEF $5,290,,2001-01-01T07:00:00Z,2023-12-06T07:00:00Z,MISDEMEANOR,Property,,2999,,2999,,BOTH,,
